CD_CLIENTE,INADIMPLENTE,NM_MUN,SG_UF,SCORE,TEM_AUXILIO,TEM_BOLSAFAMILIA,NM_REGIAO,CD_UF,CD_MUN,PF_CNT,PF_VOL,PF_ITS,PF_TPR,PF_GRV,PF_MRC,PF_TDC,PF_FRQ,PF_VLR,PF_REC,PF_ETB,PF_MOD01,PF_MOD02,PF_MOD03,PF_MOD04,Bancarizado,OCUPACAO,IDADE,CD_MESO
2329,0,AMERICANA,SP,907,0,0,SUDESTE,35,3501608,101,3.84,0,0,1,0,51,1,0,20.74,1,0,0,101,101,1,5,78,3501
2330,0,PASSO FUNDO,RS,728,0,0,SUL,43,4314100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,4314
2331,0,PARANAIBA,MS,408,1,0,CENTRO-OESTE,50,5006309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,5006
2332,0,MARILUZ,PR,357,1,0,SUL,41,4115101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,4115
2333,0,RECIFE,PE,451,0,0,NORDESTE,26,2611606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,2611
2334,0,POCOS DE CALDAS,MG,340,1,0,SUDESTE,31,3151800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,56,3151
2335,0,COLOMBO,PR,815,0,0,SUL,41,4105805,1,87.93,88.7,95.47,9.7,1,74.11,101,85.21,77.16,98.61,0,76,101,101,1,3,57,4105
2336,0,SAO PAULO,SP,519,0,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,3550
2337,0,CURITIBA,PR,843,1,0,SUL,41,4106902,1,99.4,20.22,20.74,7.25,1,5.74,101,64.95,89.54,74.7,101,101,101,101,1,4,73,4106
2338,1,RIO NEGRO,PR,429,1,0,SUL,41,4122305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,57,4122
2339,0,CORONEL FABRICIANO,MG,907,0,0,SUDESTE,31,3119401,1,101,0,0,1,0,89.08,92.67,1,30.13,1,0,0,101,101,1,3,55,3119
2340,1,LONDRINA,PR,605,1,0,SUL,41,4113700,1,65.06,0,0,1,0,101,76,23.02,0,101,92.67,0,0,0,0,4,55,4113
2341,0,RIO BRILHANTE,MS,767,1,0,CENTRO-OESTE,50,5007208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,72,5007
2342,0,GOIANIA,GO,898,0,0,CENTRO-OESTE,52,5208707,1.09,49.08,0,0,1,0,51,34.33,0,20.74,1,0,0,0,101,1,2,55,5208
2343,0,BAURU,SP,695,0,0,SUDESTE,35,3506003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,69,3506
2344,0,BRASILIA,DF,376,0,0,CENTRO-OESTE,53,5300108,0,0,0,0,0,0,0,0,0,38.99,101,0,0,17.67,0,0,3,50,5300
2345,0,GASPAR,SC,758,0,0,SUL,42,4205902,101,1,0,0,1,0,51,1,0,0,1,0,0,0,42.67,0,5,75,4205
2346,1,MINEIROS,GO,141,1,1,CENTRO-OESTE,52,5213103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,5213
2347,0,SAO LUIS,MA,0,1,0,NORDESTE,21,2111300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,2111
2348,1,SANTA LUZIA,MA,146,1,1,NORDESTE,21,2110005,101,1,0,0,0,0,51,1,0,0,1,0,0,0,1,0,3,40,2110
2349,0,BALNEARIO CAMBORIU,SC,394,0,0,SUL,42,4202008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,3,31,4202
2350,0,PAULISTANA,PI,302,1,0,NORDESTE,22,2207801,101,1,0,0,101,1,51,101,0,0,1,0,9.33,0,1,0,2,30,2207
2351,1,FORTALEZA,CE,105,0,0,NORDESTE,23,2304400,53.84,4.02,0,0,1,0,51,26,0,10.97,1,0,0,0,101,1,3,33,2304
2352,0,IJUI,RS,873,0,0,SUL,43,4310207,13.11,47.76,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,5,82,4310
2353,0,FORTALEZA,CE,249,1,0,NORDESTE,23,2304400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,2304
2354,0,MANHUMIRIM,MG,769,0,0,SUDESTE,31,3139508,33.91,4.5,0,0,17.67,1,51,101,95.52,10.97,101,0,59.33,0,101,1,2,64,3139
2355,0,SENA MADUREIRA,AC,620,1,0,NORTE,12,1200500,17.79,21.28,0,81.05,1,0,12.92,101,48.37,30.13,1,0,101,0,101,1,1,45,1200
2356,0,FORTALEZA,CE,756,1,1,NORDESTE,23,2304400,1.09,78.99,1.07,0,8.14,1,51,101,0,20.74,98.68,0,0,101,101,1,3,27,2304
2357,0,NOVA IGUACU,RJ,794,0,0,SUDESTE,33,3303500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,67,3303
2358,0,MAUA,SP,279,0,0,SUDESTE,35,3529401,1,99.92,100.9,0,1,0,51,51,0,30.13,1,0,0,101,101,1,3,24,3529
2359,0,MACEIO,AL,924,0,0,NORDESTE,27,2704302,7.98,23.27,0,0,1,0,51,51,0,10.97,100.9,0,59.33,0,101,1,3,60,2704
2360,1,FORTALEZA,CE,118,1,0,NORDESTE,23,2304400,101,0,0,0,101,1,2.8,42.67,0,0,101,34.33,0,67.67,0,0,1,23,2304
2361,1,SUMARE,SP,218,1,0,SUDESTE,35,3552403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,3552
2362,0,PRESIDENTE PRUDENTE,SP,921,0,0,SUDESTE,35,3541406,1.04,53.51,1,0,1,0,51,1,0,10.97,1,0,0,34.33,101,1,2,85,3541
2363,0,SANTA CRUZ DO CAPIBARIBE,PE,334,0,0,NORDESTE,26,2612505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,2612
2364,0,SAO MIGUEL DO OESTE,SC,849,0,0,SUL,42,4217204,101,1,12.9,0,1,0,51,1,0,10.97,1,0,0,101,34.33,0,3,53,4217
2365,1,SATUBINHA,MA,237,0,0,NORDESTE,21,2111722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,2111
2366,0,SAO LUIS,MA,379,1,0,NORDESTE,21,2111300,1,98.64,0,0,1,2,74.11,92.67,0,10.97,1,0,0,0,101,1,3,24,2111
2367,0,SAO PAULO,SP,398,0,0,SUDESTE,35,3550308,1.02,24.27,0,38.99,26,1,1.25,101,0,30.13,91.17,0,101,101,101,1,1,23,3550
2368,0,DONA EUZEBIA,MG,682,0,0,SUDESTE,31,3122900,1,80.03,0,0,1,0,51,17.67,11.23,20.74,101,0,0,0,42.67,1,1,67,3122
2369,1,FORTALEZA,CE,82,1,0,NORDESTE,23,2304400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,44,2304
2370,0,SAO LUIS,MA,588,1,0,NORDESTE,21,2111300,22.11,22.66,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,1,22,2111
2371,0,PARAUAPEBAS,PA,760,0,0,NORTE,15,1505536,1,101,101,47.21,6.66,1,89.08,101,96.5,77.16,45.32,0,101,101,101,1,3,43,1505
2372,0,FORTALEZA,CE,676,0,0,NORDESTE,23,2304400,1,67.32,1,53.27,4.45,1,12.92,101,22.06,54.7,77.16,0,101,26,101,1,3,44,2304
2373,0,FARROUPILHA,RS,712,1,0,SUL,43,4307906,1,25.33,0,24.55,3.22,1,100.9,101,26.91,38.99,98.68,0,101,101,101,1,2,51,4307
2374,0,TAQUARA,RS,531,1,0,SUL,43,4321204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,4321
2375,0,RIO BRANCO,AC,716,0,0,NORTE,12,1200401,1.01,37.99,0,24.55,9.33,0,74.11,84.33,1,10.97,101,0,84.33,0,67.67,1,4,44,1200
2376,0,SAO PAULO,SP,629,0,0,SUDESTE,35,3550308,101,0,0,0,101,1,51,76,0,0,1,0,17.67,0,0,0,3,56,3550
2377,0,TERESINA,PI,760,0,0,NORDESTE,22,2211001,1,99.7,0,26.43,1,0,51,1,0,30.13,1,0,101,101,0,0,3,47,2211
2378,1,ESTREITO,MA,67,1,0,NORDESTE,21,2104057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2104
2379,1,MANAUS,AM,232,0,0,NORTE,13,1302603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1302
2380,0,BELO HORIZONTE,MG,605,1,0,SUDESTE,31,3106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,3106
2381,0,TERESINA,PI,637,0,1,NORDESTE,22,2211001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,2211
2382,0,SAO PAULO,SP,601,0,1,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,3550
2383,1,SAO PAULO,SP,436,0,0,SUDESTE,35,3550308,67.01,3.47,0,0,1,0,89.08,92.67,0,30.13,101,0,1,92.67,84.33,1,2,21,3550
2384,0,CURITIBA,PR,860,0,0,SUL,41,4106902,1,101,0,63.91,2.09,1,51,101,100.2,67.4,71.39,0,101,0,101,1,3,54,4106
2385,0,CAUCAIA,CE,281,1,0,NORDESTE,23,2303709,1,57.58,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,46,2303
2386,0,ITAGUAI,RJ,419,0,0,SUDESTE,33,3302007,4.05,73.93,0,0,1,0,51,1,0,54.7,94.11,0,0,0,84.33,1,5,69,3302
2387,0,VARZEA GRANDE,MT,529,1,0,CENTRO-OESTE,51,5108402,2.1,11.67,0,0,1,0,51,9.33,0,10.97,1,0,0,0,101,1,3,48,5108
2388,0,RIO DE JANEIRO,RJ,779,0,0,SUDESTE,33,3304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,64,3304
2389,0,RIO DE JANEIRO,RJ,822,0,0,SUDESTE,33,3304557,1.17,59.99,4.8,47.21,4.13,97.95,27.89,101,42.15,67.4,59.28,0,101,101,101,1,5,67,3304
2390,0,SALVADOR,BA,817,0,0,NORDESTE,29,2927408,1,100.7,1,16.86,1,0,51,17.67,0,30.13,94.11,0,101,34.33,101,1,3,51,2927
2391,0,ITAJUBA,MG,612,0,0,SUDESTE,31,3132404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,76,3132
2392,0,BRASILIA,DF,904,0,0,CENTRO-OESTE,53,5300108,0,0,0,0,0,0,0,0,0,10.97,1,0,0,101,0,0,6,48,5300
2393,1,TRIUNFO,RS,531,1,0,SUL,43,4322004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,52,4322
2394,0,SAO PAULO,SP,847,0,0,SUDESTE,35,3550308,1.01,84.82,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,5,82,3550
2395,0,SAQUAREMA,RJ,663,0,0,SUDESTE,33,3305505,1,25.14,0,5,1,0,51,1,0,20.74,1,0,101,0,101,1,3,70,3305
2396,0,OSASCO,SP,442,1,0,SUDESTE,35,3534401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,3534
2397,1,CRATO,CE,158,0,0,NORDESTE,23,2304202,1.03,79,1,87.68,43.31,34.39,1.25,101,5.71,93.17,100.3,0,101,101,42.67,1,3,45,2304
2398,0,ITAPACI,GO,578,1,0,CENTRO-OESTE,52,5210901,7.43,1,0,96.79,1,0,51,1,0,10.97,1,0,101,0,0,0,3,47,5210
2399,0,ARAUCARIA,PR,540,1,0,SUL,41,4101804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,59,4101
2400,0,RIBEIRAO PIRES,SP,813,0,0,SUDESTE,35,3543303,1.31,89.69,0,63.91,6.56,1,51,101,97.52,20.74,1,0,101,0,0,0,5,69,3543
2401,0,FORTALEZA,CE,847,0,0,NORDESTE,23,2304400,1,100.8,0,94.02,7.06,1,12.92,101,20.35,38.99,1,0,101,0,101,1,3,40,2304
2402,0,MESQUITA,RJ,890,0,0,SUDESTE,33,3302858,27.21,12.67,1,0,1,0,51,1,0,10.97,1,0,0,26,101,1,3,62,3302
2403,0,DUQUE DE CAXIAS,RJ,896,0,0,SUDESTE,33,3301702,1.03,23.26,0,0,1,0,51,1,0,10.97,101,0,0,0,101,1,3,62,3301
2404,0,SALVADOR,BA,913,0,0,NORDESTE,29,2927408,1,101,0,68.51,1,0,51,51,0,67.4,72.86,101,101,0,101,1,3,50,2927
2405,0,MANAUS,AM,516,1,0,NORTE,13,1302603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1302
2406,0,MANAUS,AM,516,1,0,NORTE,13,1302603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1302
2407,0,CERRO BRANCO,RS,658,0,0,SUL,43,4305132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,65,4305
2408,0,SAO PAULO,SP,868,1,0,SUDESTE,35,3550308,101,1,0,0,0,0,51,1,0,10.97,1,0,1,0,101,1,2,40,3550
2409,0,JAGUARUNA,SC,837,0,0,SUL,42,4208807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,69,4208
2410,0,ITABUNA,BA,909,0,0,NORDESTE,29,2914802,1,100.5,101,42.36,3.82,1,74.11,101,1,72.63,47.21,0,101,101,101,1,3,63,2914
2411,0,CONTAGEM,MG,697,0,0,SUDESTE,31,3118601,0,0,0,0,0,0,0,0,0,10.97,1,0,0,0,101,1,2,73,3118
2412,0,FORTALEZA,CE,875,0,0,NORDESTE,23,2304400,1.01,95.82,0,63.91,1,1,51,101,0,30.13,1,0,101,0,101,1,3,39,2304
2413,0,CARAZINHO,RS,266,0,0,SUL,43,4304705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,4304
2414,0,SANGAO,SC,809,0,0,SUL,42,4215455,22.18,7.51,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,63,4215
2415,0,BRAGANCA,PA,347,0,0,NORTE,15,1501709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1501
2416,0,SAO PAULO,SP,731,1,0,SUDESTE,35,3550308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,68,3550
2417,0,ITU,SP,879,0,0,SUDESTE,35,3523909,1,100.5,0,60.15,1,0,51,1,0,89.54,72.93,0,67.67,0,101,1,2,53,3523
2418,0,PIMENTA BUENO,RO,434,0,0,NORTE,11,1100189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,1100
2419,1,RECIFE,PE,870,0,0,NORDESTE,26,2611606,1.78,35.89,0,96.79,1,0,51,1,0,30.13,1,0,101,101,101,1,3,50,2611
2420,0,DIADEMA,SP,599,0,1,SUDESTE,35,3513801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,78,3513
2421,0,BENTO GONCALVES,RS,525,0,0,SUL,43,4302105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,4302
2422,0,ITAGUAI,RJ,803,0,0,SUDESTE,33,3302007,1.17,59.9,0,0,1,0,51,1,0,30.13,1,0,0,101,101,1,3,58,3302
2423,0,CACHOEIRINHA,RS,862,0,0,SUL,43,4303103,1,61.82,50.61,0,1,1,51,101,0,38.99,88.57,0,67.67,67.67,101,1,3,49,4303
2424,0,BAIA DA TRAICAO,PB,417,0,1,NORDESTE,25,2501401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,54,2501
2425,0,SAPEZAL,MT,817,0,0,CENTRO-OESTE,51,5107875,1,101,1,95.25,1,1,51,101,0,72.63,97.4,0,101,67.67,101,1,3,43,5107
2426,1,BOA VISTA,RR,506,0,0,NORTE,14,1400100,1,100.9,0,57.49,6,1,51,101,62.13,97.4,1,0,101,0,42.67,0,3,43,1400
2427,0,OLINDA,PE,491,0,1,NORDESTE,26,2609600,41.49,10.98,29.83,24.55,1,1,51,101,0,47.21,1,0,101,101,101,1,3,56,2609
2428,1,NOVA IGUACU,RJ,729,1,0,SUDESTE,33,3303500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,82,3303
2429,0,BELO HORIZONTE,MG,765,0,0,SUDESTE,31,3106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,55,3106
2430,0,NATAL,RN,557,0,0,NORDESTE,24,2408102,75.07,4.89,0,0,1,0,51,17.67,0,10.97,1,0,0,0,101,1,2,56,2408
2431,0,PARNAMIRIM,RN,923,0,0,NORDESTE,24,2403251,1,101,1,0,1,0,51,1,0,38.99,100.8,101,0,67.67,101,1,6,51,2403
2432,0,RIO DE JANEIRO,RJ,695,0,0,SUDESTE,33,3304557,1.03,97.99,0,62.69,60.44,1,1,101,101,94.54,30.33,0,101,0,101,1,6,61,3304
2433,0,ALMIRANTE TAMANDARE,PR,896,0,0,SUL,41,4100400,1.01,60.84,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,3,54,4100
2434,0,SAO JOSE DOS PINHAIS,PR,818,0,0,SUL,41,4125506,17.03,18.59,0,0,1,0,51,1,0,61.44,101,0,0,26,101,1,5,77,4125
2435,0,SAO PAULO,SP,907,0,0,SUDESTE,35,3550308,1.04,92.29,1,45.62,3.63,97.95,89.08,101,1,30.13,1,0,101,42.67,101,1,5,66,3550
2436,0,UBERLANDIA,MG,856,0,0,SUDESTE,31,3170206,1,101,1,94.54,1,0,51,1,0,91.51,57.14,101,101,101,101,1,3,54,3170
2437,0,SAO GONCALO,RJ,792,0,0,SUDESTE,33,3304904,1,66.61,55.41,77.99,17.31,1,1,101,101,97.4,31.27,0,101,101,101,1,3,69,3304
2438,0,NOVO HAMBURGO,RS,737,0,0,SUL,43,4313409,1,59.12,0,0,1,0,89.08,92.67,1,20.74,1,0,0,0,101,1,3,50,4313
2439,0,NOVA IGUACU,RJ,550,0,0,SUDESTE,33,3303500,0,0,101,0,0,0,0,0,0,20.74,1,0,0,101,0,0,2,59,3303
2440,0,SAO JOSE DOS CAMPOS,SP,249,0,0,SUDESTE,35,3549904,76.27,4.77,0,67.4,7.67,1,51,101,0,38.99,1,0,101,0,101,1,3,72,3549
2441,0,JABOATAO DOS GUARARAPES,PE,542,1,0,NORDESTE,26,2607901,101,0,0,30.13,101,1,1.09,101,101,30.13,1,0,101,0,0,0,1,50,2607
2442,0,ITABUNA,BA,743,0,0,NORDESTE,29,2914802,1,71.59,1,44.01,1,0,51,1,0,47.21,1,0,101,101,101,1,5,67,2914
2443,0,BELO HORIZONTE,MG,707,1,0,SUDESTE,31,3106200,13.6,47.22,13.78,5,5.76,97.95,27.89,101,8.79,30.13,1,0,84.33,101,101,1,2,54,3106
2444,1,JOAO PESSOA,PB,510,0,0,NORDESTE,25,2507507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,2507
2445,1,CORUMBA,MS,309,1,1,CENTRO-OESTE,50,5003207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,5003
2446,0,BELO HORIZONTE,MG,546,0,0,SUDESTE,31,3106200,1.01,60.56,0,0,1,0,51,59.33,0,20.74,1,0,0,0,101,1,1,22,3106
2447,0,CAMPINA GRANDE,PB,285,1,0,NORDESTE,25,2504009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2504
2448,0,MANAUS,AM,673,1,0,NORTE,13,1302603,64.26,6.89,0,0,19.18,1,51,101,0,30.13,1,0,0,0,101,1,3,21,1302
2449,1,BELO HORIZONTE,MG,285,0,0,SUDESTE,31,3106200,1.06,11.62,0,67.4,4.33,1,51,101,0,47.21,77.16,0,101,67.67,101,1,2,20,3106
2450,1,GOIANESIA,GO,287,1,0,CENTRO-OESTE,52,5208608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,5208
2451,0,SAPUCAIA DO SUL,RS,890,0,0,SUL,43,4320008,1,93.05,0,0,1,0,51,1,0,38.99,1,0,0,101,101,1,3,49,4320
2452,0,GOIANIA,GO,224,0,0,CENTRO-OESTE,52,5208707,68.63,5.72,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,4,23,5208
2453,0,VOLTA REDONDA,RJ,805,0,0,SUDESTE,33,3306305,15.75,15.45,0,67.4,1,0,51,1,0,38.99,1,0,101,101,0,0,2,65,3306
2454,0,ANANINDEUA,PA,595,1,0,NORTE,15,1500800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,1500
2455,1,BELO HORIZONTE,MG,315,0,0,SUDESTE,31,3106200,4.62,34.56,0,77.16,19.28,1,51,101,101,81.05,52.4,0,101,0,101,1,3,60,3106
2456,1,VITORIA DE SANTO ANTAO,PE,616,1,0,NORDESTE,26,2616407,1.5,17.63,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,3,24,2616
2457,0,OLINDA,PE,580,0,0,NORDESTE,26,2609600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2609
2458,0,APARECIDA DE GOIANIA,GO,302,1,0,CENTRO-OESTE,52,5201405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5201
2459,0,CACAPAVA DO SUL,RS,449,0,0,SUL,43,4302808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,74,4302
2460,0,ARROIO DO MEIO,RS,851,0,0,SUL,43,4301008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,4301
2461,1,BELO HORIZONTE,MG,145,0,0,SUDESTE,31,3106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3106
2462,0,MANAUS,AM,135,0,0,NORTE,13,1302603,0,0,0,0,0,0,0,0,0,0,101,0,0,59.33,0,0,1,25,1302
2463,0,CHAPECO,SC,336,1,0,SUL,42,4204202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,55,4204
2464,0,GARANHUNS,PE,553,1,0,NORDESTE,26,2606002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,2606
2465,1,PAULISTA,PE,275,1,0,NORDESTE,26,2610707,74.93,4.85,0,0,1,101,27.89,92.67,0,10.97,1,0,0,0,92.67,1,1,21,2610
2466,0,GOIANIA,GO,218,1,0,CENTRO-OESTE,52,5208707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,5208
2467,0,PORTO VELHO,RO,266,1,0,NORTE,11,1100205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1100
2468,1,RIO DE JANEIRO,RJ,224,0,0,SUDESTE,33,3304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,3304
2469,0,MARITUBA,PA,682,1,0,NORTE,15,1504422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,1504
2470,0,PRESIDENTE MEDICI,RO,760,0,0,NORTE,11,1100254,1,76.72,0,89.54,1,0,51,1,0,61.44,96.99,0,101,67.67,0,0,1,40,1100
2471,0,GOIANIA,GO,764,0,0,CENTRO-OESTE,52,5208707,31.53,83.2,101,95.88,1,0,51,1,0,47.21,1,0,101,101,101,1,3,41,5208
2472,0,JARDIM,MS,896,0,0,CENTRO-OESTE,50,5005004,1,100.1,29.48,80.32,35.15,1,1,101,99.31,38.99,77.16,0,101,101,101,1,3,41,5005
2473,0,MARINGA,PR,873,1,0,SUL,41,4115200,1,100.9,0,0,1,0,51,1,0,20.74,1,0,0,0,101,1,4,52,4115
2474,0,GRAVATAI,RS,521,0,0,SUL,43,4309209,1.8,10.97,0,96.79,41,1,51,101,82.79,10.97,1,0,101,0,0,0,3,44,4309
2475,0,RIO DE JANEIRO,RJ,800,0,0,SUDESTE,33,3304557,1,51.25,22.94,72.63,1,0,51,1,0,38.99,1,0,101,101,101,1,6,62,3304
2476,0,CARAZINHO,RS,779,1,0,SUL,43,4304705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.67,0,5,65,4304
2477,1,BOA VISTA,RR,181,1,0,NORTE,14,1400100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1400
2478,0,BELEM,PA,364,0,0,NORTE,15,1501402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,19,1501
2479,0,FORTALEZA,CE,907,0,0,NORDESTE,23,2304400,1,17.05,0,0,1,0,51,1,0,20.74,1,0,0,101,101,1,1,70,2304
2480,1,BRASILIA,DF,622,1,0,CENTRO-OESTE,53,5300108,41.33,9.17,1.42,0,1,0,51,51,0,20.74,1,0,26,101,101,1,3,30,5300
2481,0,RONDOLANDIA,MT,565,0,0,CENTRO-OESTE,51,5107578,1,100.5,0,87.68,11.17,1,27.89,101,100.5,87.17,20.93,0,101,0,101,1,3,41,5107
2482,0,RIO DE JANEIRO,RJ,843,0,0,SUDESTE,33,3304557,1,100.3,0,0,1,0,89.08,84.33,1,20.74,1,0,0,0,101,1,3,60,3304
2483,0,GUARUJA,SP,826,0,0,SUDESTE,35,3518701,1,99.4,0,0,1,0,51,1,0,30.13,1,0,9.33,0,101,1,3,45,3518
2484,0,FRANCA,SP,862,0,0,SUDESTE,35,3516200,2.24,29.91,0,0,1,0,51,1,0,10.97,1,0,0,0,101,1,1,53,3516
2485,0,SAO JOAO DE MERITI,RJ,591,1,0,SUDESTE,33,3305109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,61,3305
2486,0,SAO FRANCISCO DO GUAPORE,RO,427,1,1,NORTE,11,1101492,1,1,0,16.86,26,1,100.3,101,27.7,20.74,1,0,101,0,0,0,3,46,1101
2487,0,LONDRINA,PR,919,0,0,SUL,41,4113700,1,99.89,0,0,1,0,51,9.33,0,20.74,1,0,0,0,101,1,2,63,4113
2488,0,VILHENA,RO,805,1,0,NORTE,11,1100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1100
2489,0,MARICA,RJ,444,0,0,SUDESTE,33,3302700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,61,3302
2490,1,BELEM,PA,177,1,1,NORTE,15,1501402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,1501
2491,0,RIO DE JANEIRO,RJ,887,0,0,SUDESTE,33,3304557,1,11.57,0,65.11,1,0,51,1,0,67.4,1,0,101,0,101,1,5,60,3304
2492,0,JARAGUA DO SUL,SC,432,0,0,SUL,42,4208906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,55,4208
2493,0,BRASILIA,DF,779,0,0,CENTRO-OESTE,53,5300108,1,89.99,0,24.55,1,0,51,1,0,20.74,94.11,0,101,0,101,1,5,48,5300
2494,1,RIO DE JANEIRO,RJ,393,1,0,SUDESTE,33,3304557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,51,3304
2495,0,ITAOCARA,RJ,627,0,0,SUDESTE,33,3302106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,3302
2496,0,TAUBATE,SP,737,0,0,SUDESTE,35,3554102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,52,3554
2497,0,PALMAS,TO,385,0,0,NORTE,17,1721000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,1721
2498,0,PETROLINA,PE,781,0,0,NORDESTE,26,2611101,2.28,12.72,92.22,0,1,0,51,67.67,1,30.13,69.23,0,0,101,101,1,3,48,2611
2499,0,AGUAS LINDAS DE GOIAS,GO,550,0,0,CENTRO-OESTE,52,5200258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,5200
2500,0,SANTA RITA DO PASSA QUATRO,SP,726,0,0,SUDESTE,35,3547502,27.72,22.47,0,63.91,10.76,1,100.3,101,26.28,30.13,81.45,0,101,0,101,1,5,78,3547
